ref_x,ref_y,ref_steering,lookahead,velocity
37.1583866908294,100.138538542309,-0.120869102225401,8.30783256884439,8.79130897774599
37.4661868253692,100.107690124897,-0.13200320321727,8.15195515495822,8.6799679678273
37.5282353124485,100.10143861336,-0.143385879215475,7.99259769098335,8.56614120784525
37.5902781908662,100.095131765265,-0.153710784154055,7.84804902184322,8.46289215845945
37.7130269877802,100.082497649006,-0.163128790784554,7.71619692901624,8.36871209215446
37.8463105333321,100.068553311148,-0.172298625281942,7.58781924605282,8.27701374718058
37.8810710615989,100.064864133032,-0.181355466956429,7.46102346260999,8.18644533043571
37.915827677965,100.061137007195,-0.189933823682347,7.34092646844714,8.10066176317653
38.0278337662821,100.04887495373,-0.206353965732921,7.1110444797391,7.93646034267079
38.1413973728735,100.036072208091,-0.205328292816925,7.12540390056305,7.94671707183075
38.300477377365,100.01752531235,-0.202660910368891,7.16274725483553,7.97339089631109
38.4307276806139,100.001744023686,-0.202951466406099,7.15867947031461,7.97048533593901
38.6119728906587,99.9787797755715,-0.207526358326473,7.09463098342938,7.92473641673527
38.8399613634395,99.9480700017655,-0.211502482705017,7.03896524212976,7.88497517294983
39.1567217063506,99.9017518101052,-0.216663433308136,6.9667119336861,7.83336566691864
39.6130967774454,99.8271605018707,-0.222341015655603,6.88722578082156,7.77658984344397
39.6493065243348,99.8208352074907,-0.227551906577454,6.81427330791565,7.72448093422546
39.6855048682917,99.8144414327951,-0.231581717839766,6.75785595024328,7.68418282160234
39.8057232983748,99.7927221193251,-0.234443709203076,6.71778807115694,7.65556290796924
39.9274087306531,99.7700229542632,-0.236316105964506,6.69157451649691,7.63683894035494
40.0833957760351,99.7399602134425,-0.237115927898963,6.68037700941452,7.62884072101037
40.1565422916994,99.7255046662578,-0.249132592853121,6.51214370005631,7.50867407146879
40.2296433932834,99.7108237827984,-0.247800836401955,6.53078829037262,7.52199163598045
40.3782818321633,99.6802955043742,-0.244500097911443,6.5769986292398,7.55499902088557
